marker_name,frame,time_s,x_px,y_px,x_m,y_m,confidence
M1,213,5.5640,507.00,1517.00,0.143447,-0.000452,1.0000
M1,214,5.5901,508.00,1522.00,0.144108,-0.000305,1.0000
M1,215,5.6162,507.00,1524.00,0.144376,-0.000432,1.0000
M1,216,5.6424,509.00,1526.00,0.144636,-0.000160,1.0000
M1,217,5.6685,508.00,1528.00,0.144904,-0.000287,1.0000
M1,218,5.6946,508.00,1528.00,0.144904,-0.000287,1.0000
M1,219,5.7207,508.00,1530.00,0.145170,-0.000281,1.0000
M1,220,5.7469,507.00,1532.00,0.145438,-0.000408,1.0000
M1,221,5.7730,507.00,1534.00,0.145703,-0.000403,1.0000
M1,222,5.7991,507.00,1537.00,0.146101,-0.000394,1.0000
M1,223,5.8252,508.00,1538.00,0.146231,-0.000258,1.0000
M1,224,5.8513,508.00,1538.00,0.146231,-0.000258,1.0000
M1,225,5.8775,507.00,1539.00,0.146367,-0.000388,1.0000
M1,226,5.9036,507.00,1540.00,0.146500,-0.000385,1.0000
M1,227,5.9297,507.00,1542.00,0.146765,-0.000379,1.0000
M1,228,5.9558,508.00,1546.00,0.147293,-0.000235,1.0000
M1,229,5.9820,507.00,1550.00,0.147827,-0.000356,1.0000
M1,230,6.0081,507.00,1551.00,0.147959,-0.000353,1.0000
M1,231,6.0342,507.00,1553.00,0.148225,-0.000348,1.0000
M1,232,6.0603,507.00,1553.00,0.148225,-0.000348,1.0000
M1,233,6.0864,507.00,1553.00,0.148225,-0.000348,1.0000
M1,234,6.1126,507.00,1555.00,0.148490,-0.000342,1.0000
M1,235,6.1387,507.00,1556.00,0.148623,-0.000339,1.0000
M1,236,6.1648,506.00,1558.00,0.148891,-0.000466,1.0000
M1,237,6.1909,507.00,1560.00,0.149154,-0.000327,1.0000
M1,238,6.2171,506.00,1560.00,0.149157,-0.000460,1.0000
M1,239,6.2432,506.00,1562.00,0.149422,-0.000454,1.0000
M1,240,6.2693,507.00,1564.00,0.149685,-0.000316,1.0000
M1,241,6.2954,507.00,1565.00,0.149817,-0.000313,1.0000
M1,242,6.3215,507.00,1567.00,0.150083,-0.000307,1.0000
M1,243,6.3477,507.00,1569.00,0.150348,-0.000301,1.0000
M1,244,6.3738,507.00,1570.00,0.150481,-0.000298,1.0000
M1,245,6.3999,507.00,1571.00,0.150614,-0.000295,1.0000
M1,246,6.4260,507.00,1571.00,0.150614,-0.000295,1.0000
M1,247,6.4522,508.00,1572.00,0.150743,-0.000160,1.0000
M1,248,6.4783,507.00,1574.00,0.151012,-0.000287,1.0000
M1,249,6.5044,507.00,1575.00,0.151144,-0.000284,1.0000
M1,250,6.5305,507.00,1577.00,0.151410,-0.000278,1.0000
M1,251,6.5566,507.00,1579.00,0.151675,-0.000272,1.0000
M1,252,6.5828,507.00,1580.00,0.151808,-0.000269,1.0000
M1,253,6.6089,507.00,1580.00,0.151808,-0.000269,1.0000
M1,254,6.6350,507.00,1580.00,0.151808,-0.000269,1.0000
M1,255,6.6611,507.00,1581.00,0.151941,-0.000266,1.0000
M1,256,6.6873,507.00,1584.00,0.152339,-0.000258,1.0000
M1,257,6.7134,507.00,1584.00,0.152339,-0.000258,1.0000
M1,258,6.7395,506.00,1588.00,0.152873,-0.000379,1.0000
M1,259,6.7656,506.00,1588.00,0.152873,-0.000379,1.0000
M1,260,6.7917,505.00,1588.00,0.152876,-0.000512,1.0000
M1,261,6.8179,506.00,1587.00,0.152740,-0.000382,1.0000
M1,262,6.8440,505.00,1588.00,0.152876,-0.000512,1.0000
M1,263,6.8701,505.00,1589.00,0.153008,-0.000509,1.0000
M1,264,6.8962,505.00,1593.00,0.153539,-0.000497,1.0000
M1,265,6.9224,505.00,1594.00,0.153672,-0.000494,1.0000
M1,266,6.9485,505.00,1596.00,0.153937,-0.000488,1.0000
M1,267,6.9746,505.00,1596.00,0.153937,-0.000488,1.0000
M1,268,7.0007,505.00,1597.00,0.154070,-0.000485,1.0000
M1,269,7.0268,505.00,1597.00,0.154070,-0.000485,1.0000
M1,270,7.0530,505.00,1597.00,0.154070,-0.000485,1.0000
M1,271,7.0791,505.00,1597.00,0.154070,-0.000485,1.0000
M1,272,7.1052,505.00,1597.00,0.154070,-0.000485,1.0000
M1,273,7.1313,504.00,1597.00,0.154073,-0.000618,1.0000
