marker_name,frame,time_s,x_px,y_px,x_m,y_m,confidence
M1,239,6.4113,494.00,1702.00,0.149703,0.000609,1.0000
M1,240,6.4382,494.00,1704.00,0.149968,0.000621,1.0000
M1,241,6.4650,494.00,1705.00,0.150101,0.000627,1.0000
M1,242,6.4918,495.00,1706.00,0.150227,0.000765,1.0000
M1,243,6.5186,495.00,1706.00,0.150227,0.000765,1.0000
M1,244,6.5455,495.00,1707.00,0.150360,0.000771,1.0000
M1,245,6.5723,494.00,1708.00,0.150498,0.000645,1.0000
M1,246,6.5991,494.00,1711.00,0.150896,0.000663,1.0000
M1,247,6.6259,495.00,1712.00,0.151022,0.000802,1.0000
M1,248,6.6528,495.00,1714.00,0.151287,0.000814,1.0000
M1,249,6.6796,495.00,1714.00,0.151287,0.000814,1.0000
M1,250,6.7064,495.00,1714.00,0.151287,0.000814,1.0000
M1,251,6.7332,495.00,1714.00,0.151287,0.000814,1.0000
M1,252,6.7601,495.00,1714.00,0.151287,0.000814,1.0000
M1,253,6.7869,495.00,1716.00,0.151552,0.000826,1.0000
M1,254,6.8137,494.00,1720.00,0.152089,0.000718,1.0000
M1,255,6.8405,495.00,1722.00,0.152347,0.000863,1.0000
M1,256,6.8674,495.00,1723.00,0.152480,0.000869,1.0000
M1,257,6.8942,495.00,1724.00,0.152612,0.000875,1.0000
M1,258,6.9210,494.00,1723.00,0.152486,0.000736,1.0000
M1,259,6.9478,494.00,1723.00,0.152486,0.000736,1.0000
M1,260,6.9747,494.00,1724.00,0.152619,0.000742,1.0000
M1,261,7.0015,493.00,1727.00,0.153022,0.000628,1.0000
M1,262,7.0283,493.00,1728.00,0.153155,0.000634,1.0000
M1,263,7.0551,493.00,1729.00,0.153287,0.000640,1.0000
M1,264,7.0820,494.00,1729.00,0.153281,0.000773,1.0000
M1,265,7.1088,493.00,1728.00,0.153155,0.000634,1.0000
M1,266,7.1356,493.00,1728.00,0.153155,0.000634,1.0000
M1,267,7.1625,493.00,1730.00,0.153420,0.000646,1.0000
M1,268,7.1893,493.00,1731.00,0.153552,0.000652,1.0000
M1,269,7.2161,493.00,1734.00,0.153950,0.000670,1.0000
M1,270,7.2429,493.00,1735.00,0.154082,0.000677,1.0000
M1,271,7.2698,493.00,1736.00,0.154215,0.000683,1.0000
M1,272,7.2966,493.00,1736.00,0.154215,0.000683,1.0000
M1,273,7.3234,493.00,1736.00,0.154215,0.000683,1.0000
M1,274,7.3502,493.00,1736.00,0.154215,0.000683,1.0000
M1,275,7.3771,493.00,1736.00,0.154215,0.000683,1.0000
M1,276,7.4039,493.00,1738.00,0.154480,0.000695,1.0000
M1,277,7.4307,494.00,1740.00,0.154739,0.000839,1.0000
M1,278,7.4575,493.00,1740.00,0.154745,0.000707,1.0000
M1,279,7.4844,493.00,1740.00,0.154745,0.000707,1.0000
M1,280,7.5112,493.00,1740.00,0.154745,0.000707,1.0000
M1,281,7.5380,493.00,1740.00,0.154745,0.000707,1.0000
M1,282,7.5648,493.00,1741.00,0.154877,0.000713,1.0000
M1,283,7.5917,493.00,1742.00,0.155010,0.000719,1.0000
M1,284,7.6185,493.00,1743.00,0.155142,0.000725,1.0000
M1,285,7.6453,493.00,1744.00,0.155275,0.000731,1.0000
M1,286,7.6721,493.00,1745.00,0.155407,0.000737,1.0000
M1,287,7.6990,493.00,1745.00,0.155407,0.000737,1.0000
M1,288,7.7258,493.00,1744.00,0.155275,0.000731,1.0000
M1,289,7.7526,493.00,1744.00,0.155275,0.000731,1.0000
M1,290,7.7794,493.00,1744.00,0.155275,0.000731,1.0000
M1,291,7.8063,493.00,1744.00,0.155275,0.000731,1.0000
M1,292,7.8331,493.00,1744.00,0.155275,0.000731,1.0000
M1,293,7.8599,493.00,1745.00,0.155407,0.000737,1.0000
M1,294,7.8867,493.00,1746.00,0.155540,0.000743,1.0000
M1,295,7.9136,493.00,1748.00,0.155805,0.000755,1.0000
M1,296,7.9404,493.00,1749.00,0.155937,0.000762,1.0000
M1,297,7.9672,493.00,1749.00,0.155937,0.000762,1.0000
M1,298,7.9940,493.00,1749.00,0.155937,0.000762,1.0000
M1,299,8.0209,493.00,1749.00,0.155937,0.000762,1.0000
M1,300,8.0477,493.00,1749.00,0.155937,0.000762,1.0000
M1,301,8.0745,493.00,1749.00,0.155937,0.000762,1.0000
M1,302,8.1014,493.00,1751.00,0.156202,0.000774,1.0000
M1,303,8.1282,493.00,1751.00,0.156202,0.000774,1.0000
M1,304,8.1550,493.00,1751.00,0.156202,0.000774,1.0000
M1,305,8.1818,493.00,1751.00,0.156202,0.000774,1.0000
M1,306,8.2087,493.00,1751.00,0.156202,0.000774,1.0000
M1,307,8.2355,493.00,1751.00,0.156202,0.000774,1.0000
M1,308,8.2623,493.00,1751.00,0.156202,0.000774,1.0000
M1,309,8.2891,493.00,1752.00,0.156335,0.000780,1.0000
M1,310,8.3160,493.00,1754.00,0.156600,0.000792,1.0000
M1,311,8.3428,493.00,1755.00,0.156732,0.000798,1.0000
M1,312,8.3696,493.00,1755.00,0.156732,0.000798,1.0000
M1,313,8.3964,493.00,1755.00,0.156732,0.000798,1.0000
M1,314,8.4233,493.00,1754.00,0.156600,0.000792,1.0000
M1,315,8.4501,493.00,1754.00,0.156600,0.000792,1.0000
M1,316,8.4769,493.00,1754.00,0.156600,0.000792,1.0000
M1,317,8.5037,493.00,1756.00,0.156865,0.000804,1.0000
M1,318,8.5306,493.00,1755.00,0.156732,0.000798,1.0000
M1,319,8.5574,493.00,1755.00,0.156732,0.000798,1.0000
M1,320,8.5842,493.00,1755.00,0.156732,0.000798,1.0000
M1,321,8.6110,493.00,1755.00,0.156732,0.000798,1.0000
M1,322,8.6379,493.00,1755.00,0.156732,0.000798,1.0000
M1,323,8.6647,493.00,1756.00,0.156865,0.000804,1.0000
M1,324,8.6915,493.00,1756.00,0.156865,0.000804,1.0000
M1,325,8.7183,493.00,1756.00,0.156865,0.000804,1.0000
M1,326,8.7452,493.00,1756.00,0.156865,0.000804,1.0000
M1,327,8.7720,493.00,1756.00,0.156865,0.000804,1.0000
M1,328,8.7988,493.00,1756.00,0.156865,0.000804,1.0000
M1,329,8.8256,493.00,1756.00,0.156865,0.000804,1.0000
M1,330,8.8525,492.00,1756.00,0.156871,0.000672,1.0000
M1,331,8.8793,492.00,1756.00,0.156871,0.000672,1.0000
M1,332,8.9061,492.00,1756.00,0.156871,0.000672,1.0000
M1,333,8.9329,493.00,1755.00,0.156732,0.000798,1.0000
M1,334,8.9598,492.00,1755.00,0.156738,0.000666,1.0000
M1,335,8.9866,493.00,1755.00,0.156732,0.000798,1.0000
M1,336,9.0134,492.00,1755.00,0.156738,0.000666,1.0000
M1,337,9.0402,493.00,1755.00,0.156732,0.000798,1.0000
M1,338,9.0671,492.00,1755.00,0.156738,0.000666,1.0000
M1,339,9.0939,492.00,1755.00,0.156738,0.000666,1.0000
M1,340,9.1207,492.00,1755.00,0.156738,0.000666,1.0000
M1,341,9.1476,492.00,1755.00,0.156738,0.000666,1.0000
M1,342,9.1744,492.00,1755.00,0.156738,0.000666,1.0000
M1,343,9.2012,492.00,1755.00,0.156738,0.000666,1.0000
M1,344,9.2280,492.00,1755.00,0.156738,0.000666,1.0000
M1,345,9.2549,492.00,1755.00,0.156738,0.000666,1.0000
M1,346,9.2817,493.00,1755.00,0.156732,0.000798,1.0000
M1,347,9.3085,492.00,1754.00,0.156606,0.000659,1.0000
M1,348,9.3353,494.00,1755.00,0.156726,0.000931,1.0000
M1,349,9.3622,493.00,1754.00,0.156600,0.000792,1.0000
M1,350,9.3890,493.00,1754.00,0.156600,0.000792,1.0000
M1,351,9.4158,493.00,1754.00,0.156600,0.000792,1.0000
M1,352,9.4426,493.00,1753.00,0.156467,0.000786,1.0000
M1,353,9.4695,493.00,1753.00,0.156467,0.000786,1.0000
M1,354,9.4963,493.00,1753.00,0.156467,0.000786,1.0000
M1,355,9.5231,493.00,1753.00,0.156467,0.000786,1.0000
M1,356,9.5499,493.00,1753.00,0.156467,0.000786,1.0000
M1,357,9.5768,493.00,1753.00,0.156467,0.000786,1.0000
M1,358,9.6036,493.00,1753.00,0.156467,0.000786,1.0000
M1,359,9.6304,493.00,1752.00,0.156335,0.000780,1.0000
M1,360,9.6572,493.00,1752.00,0.156335,0.000780,1.0000
M1,361,9.6841,493.00,1751.00,0.156202,0.000774,1.0000
M1,362,9.7109,493.00,1751.00,0.156202,0.000774,1.0000
M1,363,9.7377,493.00,1750.00,0.156070,0.000768,1.0000
M1,364,9.7645,493.00,1750.00,0.156070,0.000768,1.0000
M1,365,9.7914,493.00,1751.00,0.156202,0.000774,1.0000
M1,366,9.8182,493.00,1750.00,0.156070,0.000768,1.0000
M1,367,9.8450,493.00,1750.00,0.156070,0.000768,1.0000
M1,368,9.8718,493.00,1750.00,0.156070,0.000768,1.0000
M1,369,9.8987,493.00,1750.00,0.156070,0.000768,1.0000
M1,370,9.9255,493.00,1749.00,0.155937,0.000762,1.0000
M1,371,9.9523,493.00,1748.00,0.155805,0.000755,1.0000
M1,372,9.9791,493.00,1747.00,0.155672,0.000749,1.0000
M1,373,10.0060,493.00,1747.00,0.155672,0.000749,1.0000
M1,374,10.0328,494.00,1747.00,0.155666,0.000882,1.0000
M1,375,10.0596,494.00,1747.00,0.155666,0.000882,1.0000
M1,376,10.0865,493.00,1747.00,0.155672,0.000749,1.0000
M1,377,10.1133,494.00,1747.00,0.155666,0.000882,1.0000
M1,378,10.1401,494.00,1746.00,0.155534,0.000876,1.0000
M1,379,10.1669,494.00,1744.00,0.155269,0.000864,1.0000
M1,380,10.1938,494.00,1743.00,0.155136,0.000858,1.0000
M1,381,10.2206,494.00,1742.00,0.155004,0.000852,1.0000
M1,382,10.2474,494.00,1742.00,0.155004,0.000852,1.0000
M1,383,10.2742,494.00,1742.00,0.155004,0.000852,1.0000
M1,384,10.3011,494.00,1742.00,0.155004,0.000852,1.0000
M1,385,10.3279,494.00,1742.00,0.155004,0.000852,1.0000
M1,386,10.3547,495.00,1740.00,0.154732,0.000972,1.0000
M1,387,10.3815,495.00,1738.00,0.154467,0.000960,1.0000
M1,388,10.4084,495.00,1737.00,0.154335,0.000954,1.0000
M1,389,10.4352,495.00,1737.00,0.154335,0.000954,1.0000
M1,390,10.4620,495.00,1737.00,0.154335,0.000954,1.0000
M1,391,10.4888,495.00,1737.00,0.154335,0.000954,1.0000
M1,392,10.5157,495.00,1736.00,0.154202,0.000948,1.0000
M1,393,10.5425,495.00,1735.00,0.154070,0.000942,1.0000
M1,394,10.5693,494.00,1733.00,0.153811,0.000797,1.0000
M1,395,10.5961,494.00,1732.00,0.153679,0.000791,1.0000
M1,396,10.6230,494.00,1731.00,0.153546,0.000785,1.0000
M1,397,10.6498,494.00,1732.00,0.153679,0.000791,1.0000
M1,398,10.6766,494.00,1732.00,0.153679,0.000791,1.0000
M1,399,10.7034,494.00,1732.00,0.153679,0.000791,1.0000
M1,400,10.7303,494.00,1730.00,0.153414,0.000779,1.0000
M1,401,10.7571,494.00,1729.00,0.153281,0.000773,1.0000
M1,402,10.7839,493.00,1727.00,0.153022,0.000628,1.0000
M1,403,10.8107,493.00,1727.00,0.153022,0.000628,1.0000
M1,404,10.8376,493.00,1727.00,0.153022,0.000628,1.0000
M1,405,10.8644,493.00,1728.00,0.153155,0.000634,1.0000
M1,406,10.8912,493.00,1727.00,0.153022,0.000628,1.0000
M1,407,10.9180,493.00,1725.00,0.152757,0.000616,1.0000
M1,408,10.9449,493.00,1722.00,0.152360,0.000598,1.0000
