R,k,m,I,final_com_velocity,end_time,motor_angle,bottom_height
8.999999999999999320e-03,9.350611267692994443e+04,3.239999999999999608e-04,1.522151999999999481e-08,6.852253259869381274e+00,3.308306271897967082e-02,1.727817371597868146e+01,9.249999999999997113e-02
8.999999999999999320e-03,1.012774737212259060e+05,3.239999999999999608e-04,1.522151999999999481e-08,6.851239189813846053e+00,3.301705979402645708e-02,1.730565039059991506e+01,9.249999999999998501e-02
8.999999999999999320e-03,1.096947182350816292e+05,3.239999999999999608e-04,1.522151999999999481e-08,6.869188635318873359e+00,3.295724503178167758e-02,1.732786635959065791e+01,9.249999999999999889e-02
8.999999999999999320e-03,1.188115260634906881e+05,3.239999999999999608e-04,1.522151999999999481e-08,6.905397310236241815e+00,3.290133707562054033e-02,1.734030687834658124e+01,9.249999999999963807e-02
8.999999999999999320e-03,1.286860384224136797e+05,3.239999999999999608e-04,1.522151999999999481e-08,6.955286102084722977e+00,3.284721001723361206e-02,1.733760439394430009e+01,9.250000000000165035e-02
8.999999999999999320e-03,1.393812286865626520e+05,3.239999999999999608e-04,1.522151999999999481e-08,7.022507249549829744e+00,3.279335583566397178e-02,1.731735830316844016e+01,9.249999999999999889e-02
8.999999999999999320e-03,1.509653039936322020e+05,3.239999999999999608e-04,1.522151999999999481e-08,7.087510790094268209e+00,3.273948143316632309e-02,1.727678310750647483e+01,9.249999999999998501e-02
8.999999999999999320e-03,1.635121402261458861e+05,3.239999999999999608e-04,1.522151999999999481e-08,7.150123704112075096e+00,3.268494475523837234e-02,1.721836361373847524e+01,9.249999999999999889e-02
8.999999999999999320e-03,1.771017531449649832e+05,3.239999999999999608e-04,1.522151999999999481e-08,7.197715981594158485e+00,3.263063154505875529e-02,1.714848141982873386e+01,9.249999999999999889e-02
8.999999999999999320e-03,1.918208086790413945e+05,3.239999999999999608e-04,1.522151999999999481e-08,7.228431081497661559e+00,3.257779540679622138e-02,1.707261473543688624e+01,9.249999999999999889e-02
8.999999999999999320e-03,2.077631756257259403e+05,3.239999999999999608e-04,1.522151999999999481e-08,7.240188704473190739e+00,3.252490244651936452e-02,1.699767623057464405e+01,9.249999999999997113e-02
8.999999999999999320e-03,2.250305242864021857e+05,3.239999999999999608e-04,1.522151999999999481e-08,7.230244812405262067e+00,3.247335995408566489e-02,1.693009107746038566e+01,9.249999999999997113e-02
8.999999999999999320e-03,2.437329748551585071e+05,3.239999999999999608e-04,1.522151999999999481e-08,7.203779197287373037e+00,3.242483240395473143e-02,1.687457786348013400e+01,9.249999999999995726e-02
8.999999999999999320e-03,2.639897996955213021e+05,3.239999999999999608e-04,1.522151999999999481e-08,7.160310593865826689e+00,3.238091962507413935e-02,1.683349435384486270e+01,9.249999999999999889e-02
8.999999999999999320e-03,2.859301839839105378e+05,3.239999999999999608e-04,1.522151999999999481e-08,7.110734664230291102e+00,3.234263872028948078e-02,1.680765895366615581e+01,9.250000000000001277e-02
8.999999999999999320e-03,3.096940495707346709e+05,3.239999999999999608e-04,1.522151999999999481e-08,7.054292868791147697e+00,3.231058724859060122e-02,1.679639303480892920e+01,9.249999999999997113e-02
8.999999999999999320e-03,3.354329473131714622e+05,3.239999999999999608e-04,1.522151999999999481e-08,7.000581924612424345e+00,3.228518961859767888e-02,1.679871128175364348e+01,9.250000000000101197e-02
8.999999999999999320e-03,3.633110235703847138e+05,3.239999999999999608e-04,1.522151999999999481e-08,6.956875362023890119e+00,3.226613664935924081e-02,1.681187551346039655e+01,9.249999999999911071e-02
8.999999999999999320e-03,3.935060670248524402e+05,3.239999999999999608e-04,1.522151999999999481e-08,6.927636567535961021e+00,3.225250815404767657e-02,1.683173432192331376e+01,9.249999999999997113e-02
8.999999999999999320e-03,4.262106425057829474e+05,3.239999999999999608e-04,1.522151999999999481e-08,6.923478437571832345e+00,3.224184141482498017e-02,1.685097802146962565e+01,9.250000000000119238e-02
8.999999999999999320e-03,4.616333190454205032e+05,3.239999999999999608e-04,1.522151999999999481e-08,6.943410945189644856e+00,3.223055678118358358e-02,1.686092650159043060e+01,9.249999999999999889e-02
8.999999999999999320e-03,5.000000000000000000e+05,3.239999999999999608e-04,1.522151999999999481e-08,6.978868962843344015e+00,3.221603314956422714e-02,1.685644228310747650e+01,9.250000000000095646e-02
1.000000000000000021e-02,1.000000000000000000e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.394483067021288214e+00,4.054387516982591033e-02,2.016100122786208715e+01,9.249999999999999889e-02
1.000000000000000021e-02,1.083110727436042180e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.477727268490944823e+00,3.999304263425060985e-02,1.967627229925137655e+01,9.250000000000001277e-02
1.000000000000000021e-02,1.173128847887029951e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.555210170737096220e+00,3.946388550830866315e-02,1.922030630611762092e+01,9.250000000000001277e-02
1.000000000000000021e-02,1.270628439811126918e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.627155811755006454e+00,3.895598521273914427e-02,1.879212773780540502e+01,9.249999999999999889e-02
1.000000000000000021e-02,1.376231293744750110e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.694072253602164402e+00,3.846912070352509483e-02,1.839106610282722798e+01,9.249999999999997113e-02
1.000000000000000021e-02,1.490610877688121582e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.756430821214537197e+00,3.800318490972193208e-02,1.801685430724283066e+01,9.249999999999999889e-02
1.000000000000000021e-02,1.614496632056855196e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.814148629682538427e+00,3.755815884127256671e-02,1.766936672433827482e+01,9.249999999999998501e-02
1.000000000000000021e-02,1.748678621590140392e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.866264648775169732e+00,3.713400990637995974e-02,1.734840374802721641e+01,9.250000000000001277e-02
1.000000000000000021e-02,1.894012573882348443e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.911061244331370368e+00,3.673058125313331812e-02,1.705338438705872406e+01,9.249999999999998501e-02
1.000000000000000021e-02,2.051425336670720935e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.946708369473726385e+00,3.634752115852876025e-02,1.678322927646878071e+01,9.249999999999998501e-02
1.000000000000000021e-02,2.221920788682152124e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.972098641977944489e+00,3.598426245528506262e-02,1.653648679503259089e+01,9.249999999999997113e-02
1.000000000000000021e-02,2.406586241734785290e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.987485536371031536e+00,3.564024229748555955e-02,1.631182047265104273e+01,9.250000000000001277e-02
1.000000000000000021e-02,2.606599374922933930e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.994654426000555425e+00,3.531514493084726702e-02,1.610861854224465262e+01,9.249999999999999889e-02
1.000000000000000021e-02,2.823235745107105686e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.995861517389150741e+00,3.500904636237511108e-02,1.592720849833196084e+01,9.249999999999997113e-02
1.000000000000000021e-02,3.057876921606393807e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.991701088215926951e+00,3.472227011300064309e-02,1.576835348047500140e+01,9.249999999999998501e-02
1.000000000000000021e-02,3.312019296970979485e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.980524480564688439e+00,3.445499540708681085e-02,1.563230823990763874e+01,9.249999999999998501e-02
1.000000000000000021e-02,3.587283630024446029e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.960770392043265531e+00,3.420699650583090140e-02,1.551832729298173774e+01,9.249999999999999889e-02
1.000000000000000021e-02,3.885425382035175426e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.933221068795125674e+00,3.397784884660332710e-02,1.542538051182965653e+01,9.249999999999998501e-02
1.000000000000000021e-02,4.208345911934581090e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.900481256722239998e+00,3.376730041193975324e-02,1.535312824664468501e+01,9.249999999999999889e-02
1.000000000000000021e-02,4.558104601977957645e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.863048680615526642e+00,3.357508681315601873e-02,1.530142496843453870e+01,9.250000000000099809e-02
1.000000000000000021e-02,4.936931991177907184e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.818514422435118405e+00,3.340049714409776271e-02,1.526911675314617156e+01,9.249999999999916622e-02
1.000000000000000021e-02,5.347244000266970397e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.768865393735683966e+00,3.324238538589445457e-02,1.525400894723564171e+01,9.249999999999997113e-02
1.000000000000000021e-02,5.791657338907157828e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.720852055736734165e+00,3.310003612395781558e-02,1.525519922514849291e+01,9.249999999999999889e-02
1.000000000000000021e-02,6.273006193404024089e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.675123772229544450e+00,3.297329071700568631e-02,1.527346424676236758e+01,9.249999999999997113e-02
1.000000000000000021e-02,6.794360301348615030e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.626038547891960562e+00,3.286099941496331556e-02,1.530640385519079594e+01,9.249999999999999889e-02
1.000000000000000021e-02,7.359044528456265107e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.579623828669051377e+00,3.276099285078844237e-02,1.534822055295527221e+01,9.249999999999904132e-02
1.000000000000000021e-02,7.970660072450475127e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.547127051015610988e+00,3.267196846003181387e-02,1.539586897609755844e+01,9.249999999999998501e-02
1.000000000000000021e-02,8.633107429217250319e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.525227370873929011e+00,3.259288085660688727e-02,1.544714030713349828e+01,9.249999999999997113e-02
1.000000000000000021e-02,9.350611267692994443e+04,4.000000000000000192e-04,2.319999999999999929e-08,6.513099711519196866e+00,3.252195149631412902e-02,1.549662708690271984e+01,9.250000000000102585e-02
1.000000000000000021e-02,1.012774737212259060e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.522983469034379311e+00,3.245782076272502731e-02,1.554012746488646712e+01,9.249999999999997113e-02
1.000000000000000021e-02,1.096947182350816292e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.559189048504016739e+00,3.239865741751603995e-02,1.557304703867487028e+01,9.249999999999999889e-02
1.000000000000000021e-02,1.188115260634906881e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.621332683321211832e+00,3.234220943060638759e-02,1.558959651651122336e+01,9.249999999999999889e-02
1.000000000000000021e-02,1.286860384224136797e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.701847726811509531e+00,3.228648759752277692e-02,1.558564846223601208e+01,9.249999999999999889e-02
1.000000000000000021e-02,1.393812286865626520e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.787884075234430270e+00,3.222900195965959502e-02,1.555777651647710513e+01,9.249999999999999889e-02
1.000000000000000021e-02,1.509653039936322020e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.871031041715555787e+00,3.216905358305716112e-02,1.550870082131387662e+01,9.249999999999844458e-02
1.000000000000000021e-02,1.635121402261458861e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.928355313955168349e+00,3.210720410478992010e-02,1.544452700612615814e+01,9.249999999999998501e-02
1.000000000000000021e-02,1.771017531449649832e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.964977563717984488e+00,3.204489747582357773e-02,1.537279567402698888e+01,9.249999999999995726e-02
1.000000000000000021e-02,1.918208086790413945e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.983064493520243055e+00,3.198470231933246005e-02,1.530378268778411410e+01,9.249999999999999889e-02
1.000000000000000021e-02,2.077631756257259403e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.981545316625428654e+00,3.192761408883558472e-02,1.524124097061442562e+01,9.250000000000001277e-02
1.000000000000000021e-02,2.250305242864021857e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.971431630159532489e+00,3.187489895224795283e-02,1.518793971599431991e+01,9.249999999999948541e-02
1.000000000000000021e-02,2.437329748551585071e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.949447609099544287e+00,3.182717188458221436e-02,1.514473658594132210e+01,9.249999999999998501e-02
1.000000000000000021e-02,2.639897996955213021e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.919473091046996593e+00,3.178453506119594679e-02,1.511121074711197210e+01,9.249999999999999889e-02
1.000000000000000021e-02,2.859301839839105378e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.887880803958519316e+00,3.174776240096878477e-02,1.508757895302325913e+01,9.249999999999999889e-02
1.000000000000000021e-02,3.096940495707346709e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.850886330626913434e+00,3.171791930091524131e-02,1.507346697135797164e+01,9.249999999999997113e-02
1.000000000000000021e-02,3.354329473131714622e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.815704833068330970e+00,3.169338989705557802e-02,1.506784718077041774e+01,9.249999999999951317e-02
1.000000000000000021e-02,3.633110235703847138e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.782489546456904606e+00,3.167257467028892354e-02,1.506780331916990612e+01,9.249999999999948541e-02
1.000000000000000021e-02,3.935060670248524402e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.760362598979719806e+00,3.165494770237820693e-02,1.507195301486816419e+01,9.250000000000022093e-02
1.000000000000000021e-02,4.262106425057829474e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.755174243260036349e+00,3.163906212906093807e-02,1.507695204118128807e+01,9.250000000000077605e-02
1.000000000000000021e-02,4.616333190454205032e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.774454898552789928e+00,3.162369038322782738e-02,1.507953779638552660e+01,9.250000000000012379e-02
1.000000000000000021e-02,5.000000000000000000e+05,4.000000000000000192e-04,2.319999999999999929e-08,6.820130241154794604e+00,3.160690798041879135e-02,1.507546825457065509e+01,9.249999999999999889e-02
1.099999999999999936e-02,1.000000000000000000e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.305895192369083802e+00,3.989059054619326777e-02,1.740218495088020845e+01,9.249999999999997113e-02
1.099999999999999936e-02,1.083110727436042180e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.377937533941227422e+00,3.935482431355162569e-02,1.698891839027073303e+01,9.250000000000001277e-02
1.099999999999999936e-02,1.173128847887029951e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.445453969988012233e+00,3.884122265294419341e-02,1.660479570053320586e+01,9.249999999999997113e-02
1.099999999999999936e-02,1.270628439811126918e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.507319426030231391e+00,3.834938004562758740e-02,1.624870305093003608e+01,9.249999999999999889e-02
1.099999999999999936e-02,1.376231293744750110e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.562304274994287923e+00,3.787881092394494720e-02,1.591926506627585347e+01,9.249999999999997113e-02
1.099999999999999936e-02,1.490610877688121582e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.609378405128127909e+00,3.742897140736801964e-02,1.561486547818775961e+01,9.249999999999998501e-02
1.099999999999999936e-02,1.614496632056855196e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.648071827179062865e+00,3.699937059868378675e-02,1.533393884929515139e+01,9.249999999999999889e-02
1.099999999999999936e-02,1.748678621590140392e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.678737192214002860e+00,3.658965309656839193e-02,1.507532980407796686e+01,9.249999999999997113e-02
1.099999999999999936e-02,1.894012573882348443e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.702528403718444494e+00,3.619969499054453282e-02,1.483858507532412219e+01,9.250000000000001277e-02
1.099999999999999936e-02,2.051425336670720935e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.720904348594394229e+00,3.582957706743541970e-02,1.462397949060878766e+01,9.249999999999998501e-02
1.099999999999999936e-02,2.221920788682152124e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.734623629340751982e+00,3.547949214178462707e-02,1.443217824203860822e+01,9.249999999999998501e-02
1.099999999999999936e-02,2.406586241734785290e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.742942346088120154e+00,3.514957114817865436e-02,1.426379120605554718e+01,9.250000000000001277e-02
1.099999999999999936e-02,2.606599374922933930e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.743755915993005168e+00,3.483974446487039106e-02,1.411889224387100050e+01,9.249999999999997113e-02
1.099999999999999936e-02,2.823235745107105686e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.734921306247480643e+00,3.454962993348571071e-02,1.399664219348665384e+01,9.249999999999918010e-02
1.099999999999999936e-02,3.057876921606393807e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.715842281081725318e+00,3.427862490519532207e-02,1.389537506711934967e+01,9.249999999999998501e-02
1.099999999999999936e-02,3.312019296970979485e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.688330480363978481e+00,3.402617009486710170e-02,1.381360929840596441e+01,9.249999999999997113e-02
1.099999999999999936e-02,3.587283630024446029e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.655626753446471255e+00,3.379206142016509540e-02,1.375119434516482997e+01,9.249999999999998501e-02
1.099999999999999936e-02,3.885425382035175426e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.619207648105019715e+00,3.357629822070264808e-02,1.370894605048880521e+01,9.249999999999997113e-02
1.099999999999999936e-02,4.208345911934581090e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.577305191896627434e+00,3.337858087682331332e-02,1.368678588966911747e+01,9.249999999999999889e-02
1.099999999999999936e-02,4.558104601977957645e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.528750603785540285e+00,3.319802486037318201e-02,1.368247568485003285e+01,9.250000000000001277e-02
1.099999999999999936e-02,4.936931991177907184e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.476360115233864789e+00,3.303370181657590970e-02,1.369331706901106038e+01,9.249999999999999889e-02
1.099999999999999936e-02,5.347244000266970397e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.422910141247769822e+00,3.288535659241184628e-02,1.371924328724044351e+01,9.249999999999997113e-02
1.099999999999999936e-02,5.791657338907157828e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.366528603814787246e+00,3.275292966248469217e-02,1.376122860186231556e+01,9.249999999999997113e-02
1.099999999999999936e-02,6.273006193404024089e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.304907160948611811e+00,3.263534932789347032e-02,1.381650870576105739e+01,9.249999999999998501e-02
1.099999999999999936e-02,6.794360301348615030e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.244695524406312259e+00,3.253052940125738396e-02,1.387882419377260135e+01,9.250000000000051237e-02
1.099999999999999936e-02,7.359044528456265107e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.198421204921549688e+00,3.243730999748426630e-02,1.394672909069090849e+01,9.249999999999999889e-02
1.099999999999999936e-02,7.970660072450475127e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.171358775078536141e+00,3.235460166285664130e-02,1.401932444988155524e+01,9.249999999999997113e-02
1.099999999999999936e-02,8.633107429217250319e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.164564642924801774e+00,3.227850576632533552e-02,1.408359593079325833e+01,9.249999999999999889e-02
1.099999999999999936e-02,9.350611267692994443e+04,4.839999999999999468e-04,3.396711999999998103e-08,6.183443472634029270e+00,3.220482958278140379e-02,1.412418080186544955e+01,9.249999999999999889e-02
1.099999999999999936e-02,1.012774737212259060e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.233165528925131760e+00,3.213231615778985167e-02,1.413878293616183868e+01,9.249999999999999889e-02
1.099999999999999936e-02,1.096947182350816292e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.304263779009015245e+00,3.206206345130585555e-02,1.413288627045567303e+01,9.249999999999999889e-02
1.099999999999999936e-02,1.188115260634906881e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.381430939709368033e+00,3.199469386732114312e-02,1.410789224905940209e+01,9.249999999999998501e-02
1.099999999999999936e-02,1.286860384224136797e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.455198577804981852e+00,3.193099802022101447e-02,1.406711086058377802e+01,9.249999999999997113e-02
1.099999999999999936e-02,1.393812286865626520e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.515663353704907124e+00,3.187196707081058067e-02,1.401442755333774492e+01,9.249999999999997113e-02
1.099999999999999936e-02,1.509653039936322020e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.565019126810107686e+00,3.181820763049375556e-02,1.395502144814210155e+01,9.249999999999997113e-02
1.099999999999999936e-02,1.635121402261458861e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.594817896627923837e+00,3.176962615125434458e-02,1.389630783551151971e+01,9.250000000000081768e-02
1.099999999999999936e-02,1.771017531449649832e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.601457182815482660e+00,3.172507775889384096e-02,1.384178111879647233e+01,9.249999999999912459e-02
1.099999999999999936e-02,1.918208086790413945e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.604398973520383187e+00,3.168443881109624799e-02,1.379602787136947484e+01,9.250000000000113687e-02
1.099999999999999936e-02,2.077631756257259403e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.593634766516236034e+00,3.164687515501569959e-02,1.376166276423273693e+01,9.249999999999998501e-02
1.099999999999999936e-02,2.250305242864021857e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.573794443523734543e+00,3.161105079972909015e-02,1.373684878330289827e+01,9.249999999999888867e-02
1.099999999999999936e-02,2.437329748551585071e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.550355710948737809e+00,3.157768387528718523e-02,1.372380734072959108e+01,9.249999999999998501e-02
1.099999999999999936e-02,2.639897996955213021e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.521926407706685858e+00,3.154688821592118581e-02,1.372122031112750129e+01,9.249999999999998501e-02
1.099999999999999936e-02,2.859301839839105378e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.490699240580017459e+00,3.151890425422339270e-02,1.372802978494739179e+01,9.249999999999844458e-02
1.099999999999999936e-02,3.096940495707346709e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.466836330166999325e+00,3.149328379496452168e-02,1.374014163374771691e+01,9.249999999999966582e-02
1.099999999999999936e-02,3.354329473131714622e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.453837148477842511e+00,3.146748134567913663e-02,1.374864610169120915e+01,9.249999999999998501e-02
1.099999999999999936e-02,3.633110235703847138e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.457483115567455911e+00,3.144148026726120704e-02,1.375095743977716012e+01,9.249999999999997113e-02
1.099999999999999936e-02,3.935060670248524402e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.459417879204657709e+00,3.141386377493196602e-02,1.374459114485129163e+01,9.249999999999997113e-02
1.099999999999999936e-02,4.262106425057829474e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.448885960678657270e+00,3.138520375902838916e-02,1.373428966852346100e+01,9.250000000000016542e-02
1.099999999999999936e-02,4.616333190454205032e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.455113820685093984e+00,3.135606633121253151e-02,1.371963399591473376e+01,9.250000000000134504e-02
1.099999999999999936e-02,5.000000000000000000e+05,4.839999999999999468e-04,3.396711999999998103e-08,6.471154953977014124e+00,3.132879081482112249e-02,1.370979423588397772e+01,9.249999999999999889e-02
