sweep_type,motor_scale,tau_max,w_max,m,I,I_ratio,stroke,g,L_min,L_max,guess_idx,guess_L,guess_r,guess_T,success,opt_L,opt_r,opt_T,y_final,ydot_final,error
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.7945762385120276e-05,6.2101694189156165,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.1600014886645551,0.01397673860114861,0.07412831770471713,0.0799999938331371,3.526169019257083,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.2755292297924174e-05,7.27895384398315,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.18000000993173304,0.0009999986772543914,0.4599046918855477,0.08000000361264159,0.5797221509540356,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.2755292297924174e-05,7.27895384398315,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999013483177,0.014403259967049163,0.07735908866513327,0.08000000488149098,3.4894909813675694,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.2755292297924174e-05,7.27895384398315,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.16000005452368957,0.014396694150598185,0.07737440177628092,0.08000000496815793,3.4894908565650495,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.2755292297924174e-05,7.27895384398315,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.1599999910671383,0.014407078847054736,0.07735019350195886,0.08000000286910819,3.489490550197698,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.839255335877763e-05,8.531678524172806,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16000061917403527,0.014918663190648098,0.08070715206609223,0.08000000493104058,3.443901551825271,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.839255335877763e-05,8.531678524172806,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1599999903665445,0.014924301766859778,0.08069382917144728,0.0800000049998314,3.443905021106029,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.839255335877763e-05,8.531678524172806,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999114003455,0.014939980958409973,0.08065708210444088,0.08000000211649441,3.4439037533937564,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.839255335877763e-05,8.531678524172806,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.1599999901730117,0.014925399362578992,0.080691254263607,0.08000000499973081,3.4439050170095933,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.5e-05,10.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999998019224,0.014999997277372864,0.08545257504737845,0.08000000498891614,3.3889029518547735,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.5e-05,10.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.16000001219203053,0.014999980603705559,0.08545261884128004,0.08000000499929931,3.388902803034587,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.5e-05,10.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.1599999902559276,0.01500000961684952,0.0854525425373058,0.08000000499182493,3.3889030641409277,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.5e-05,10.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999555879463,0.015000003444596809,0.08545255873329351,0.08000000410707267,3.38890294632771,
